;accommodates;bathrooms;bedrooms;price;cleaning_fee;security_deposit;extra_people;guests_included;distance;size;host_has_profile_pic;room_type;bed_type;minimum_nights;instant_bookable;is_business_travel_ready;cancellation_policy;Laptop_friendly_workspace;TV;Family_kid_friendly;Host_greets_you;Smoking_allowed
5130197;2;1.0;1.0;59.0;25.0;0.0;15.0;2;4.937570840549538;61.43017109972002;t;Private room;Real Bed;2;f;f;flexible;True;False;False;True;False
5138224;1;1.0;1.0;15.0;0.0;0.0;0.0;1;1.7330370037195852;41.86571347796806;t;Shared room;Real Bed;1;f;f;flexible;False;False;False;False;False
5139384;2;1.5;1.0;40.0;0.0;0.0;0.0;1;1.7443504111557482;54.65368670487691;t;Private room;Real Bed;12;f;f;flexible;False;False;True;False;True
5147366;2;1.0;1.0;65.0;30.0;0.0;5.0;1;5.556471353039916;42.0;t;Entire home/apt;Futon;2;f;f;strict_14_with_grace_period;False;True;True;False;False
5153159;2;1.0;1.0;27.0;10.0;300.0;10.0;1;3.6105912105697633;30.0;t;Private room;Pull-out Sofa;2;f;f;strict_14_with_grace_period;False;False;False;True;False
5156810;2;1.0;1.0;25.0;0.0;0.0;20.0;1;4.12540115688463;60.0;t;Private room;Real Bed;3;f;f;strict_14_with_grace_period;False;False;False;False;True
5157068;4;1.0;1.0;99.0;75.0;250.0;35.0;2;6.825018195263018;83.58508491449311;t;Entire home/apt;Real Bed;7;f;f;strict_14_with_grace_period;True;True;True;False;False
5157203;2;1.0;1.0;40.0;20.0;0.0;0.0;1;3.1112519457105496;50.64978167633977;t;Entire home/apt;Real Bed;1;f;f;flexible;False;False;False;False;True
5158035;2;1.0;1.0;65.0;50.0;300.0;10.0;2;6.971261695122129;50.0;t;Entire home/apt;Real Bed;6;f;f;strict_14_with_grace_period;False;True;True;False;False
5158546;1;1.0;1.0;72.0;0.0;0.0;69.0;1;6.9326504330564624;24.0;t;Private room;Real Bed;1;f;f;strict_14_with_grace_period;True;True;False;False;False
5159264;5;1.0;2.0;55.0;0.0;0.0;0.0;1;4.840132049809924;62.32768679860972;t;Entire home/apt;Real Bed;5;f;f;flexible;False;True;True;False;False
5159946;4;1.0;1.0;85.0;0.0;0.0;25.0;2;1.7768570663827552;72.05697456051519;t;Private room;Futon;2;f;f;flexible;True;False;True;True;True
5161247;9;2.5;4.0;170.0;60.0;500.0;30.0;4;4.022339223253667;12.0;t;Entire home/apt;Real Bed;1;f;f;strict_14_with_grace_period;False;True;True;True;False
5161962;2;1.0;1.0;75.0;40.0;0.0;0.0;1;2.54404946891237;69.52889090955637;t;Entire home/apt;Real Bed;5;f;f;flexible;False;False;False;False;True
5166102;2;2.0;1.0;25.0;0.0;200.0;15.0;1;6.528747795004907;20.0;t;Private room;Real Bed;8;f;f;flexible;False;True;False;False;False
5166273;5;1.5;3.0;80.0;40.0;0.0;15.0;2;7.348978306765792;100.0;t;Entire home/apt;Real Bed;3;t;f;strict_14_with_grace_period;False;False;True;False;False
5166443;2;1.0;1.0;45.0;0.0;0.0;0.0;1;1.428384095958332;50.31649296318323;t;Private room;Real Bed;1;f;f;flexible;False;True;False;False;False
5169636;2;1.0;1.0;48.0;0.0;0.0;0.0;1;2.8247599217727206;50.24493032150966;t;Entire home/apt;Real Bed;1;f;f;flexible;False;False;True;False;False
5170254;4;1.0;1.0;57.0;12.0;0.0;18.0;1;4.60840820841009;52.0;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;False;True;False
5172783;2;1.0;1.0;32.0;10.0;0.0;20.0;1;4.113422759029109;22.0;t;Private room;Real Bed;3;f;f;moderate;False;False;False;False;False
5176252;2;1.0;1.0;55.0;50.0;90.0;0.0;1;4.018922647699517;65.49266726033966;t;Private room;Real Bed;4;f;f;moderate;True;False;False;True;False
5176570;2;1.0;1.0;28.0;10.0;86.0;22.0;1;4.491571900311678;44.71609412307912;t;Private room;Real Bed;2;f;f;strict_14_with_grace_period;False;False;False;False;False
5181955;2;1.0;1.0;55.0;25.0;750.0;25.0;2;2.592499956794307;24.0;t;Private room;Real Bed;1;f;f;strict_14_with_grace_period;True;False;True;True;False
5182410;2;1.0;1.0;30.0;0.0;0.0;0.0;1;2.2885560603450155;18.0;t;Private room;Real Bed;3;t;f;moderate;True;False;False;False;False
5184832;3;1.0;1.0;25.0;15.0;0.0;0.0;1;2.3700840524523765;44.78969923066593;t;Private room;Futon;4;f;f;moderate;True;False;False;False;False
5188216;4;1.0;2.0;62.0;27.0;0.0;18.0;2;2.8254754129366626;60.0;t;Entire home/apt;Real Bed;1;t;f;flexible;False;True;True;False;False
5188359;4;2.0;3.0;60.0;40.0;0.0;20.0;1;1.1860121374228143;108.0;t;Entire home/apt;Real Bed;4;f;f;moderate;True;False;True;False;False
5189401;2;1.0;1.0;25.0;0.0;0.0;0.0;2;3.633121010656813;10.0;t;Private room;Real Bed;7;f;f;moderate;True;False;False;False;True
5190349;2;2.0;1.0;59.0;15.0;0.0;0.0;1;2.046959935450564;120.0;t;Private room;Real Bed;2;f;f;moderate;True;False;True;False;False
5190503;2;1.0;1.0;35.0;0.0;0.0;0.0;1;3.6567315929372852;13.0;t;Entire home/apt;Real Bed;1;f;f;flexible;False;False;False;False;False
5191010;2;1.0;1.0;65.0;0.0;350.0;0.0;1;1.9871325559908188;62.63713062361645;t;Entire home/apt;Real Bed;60;f;f;moderate;True;True;False;True;False
5193789;5;1.0;1.0;36.0;20.0;0.0;14.0;1;3.7155974285269866;24.0;t;Private room;Real Bed;1;t;f;flexible;True;False;True;True;True
5197354;2;1.0;1.0;75.0;45.0;250.0;0.0;1;5.327235822386249;68.62742843044111;t;Entire home/apt;Real Bed;7;f;f;strict_14_with_grace_period;True;False;False;False;False
5199916;1;1.0;1.0;37.0;0.0;500.0;0.0;1;2.520950583709258;46.14734613422587;t;Entire home/apt;Real Bed;10;f;f;strict_14_with_grace_period;False;True;False;False;False
5200061;2;1.0;1.0;36.0;10.0;0.0;10.0;1;2.687633686876969;10.0;t;Private room;Real Bed;3;f;f;moderate;True;False;False;True;True
5200716;2;1.0;1.0;36.0;10.0;0.0;15.0;1;3.0580754031543433;20.0;t;Private room;Real Bed;1;t;f;flexible;False;False;False;False;False
5200731;2;1.0;1.0;25.0;6.0;0.0;10.0;1;3.0675774484633807;100.0;t;Private room;Real Bed;2;t;f;moderate;False;False;False;True;False
5201329;3;1.0;0.0;55.0;19.0;200.0;19.0;2;2.8711337730531126;63.63293434857174;t;Entire home/apt;Real Bed;60;t;f;strict_14_with_grace_period;True;True;False;False;False
5203560;2;1.0;1.0;50.0;0.0;500.0;0.0;1;3.4363394027882257;52.15007559146105;t;Entire home/apt;Real Bed;1;f;f;flexible;False;True;True;False;True
5206937;2;1.0;1.0;40.0;0.0;0.0;0.0;1;5.952445492786813;47.672515802281936;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5207103;2;1.0;1.0;130.0;25.0;150.0;40.0;1;1.54910843455337;75.76038574241515;t;Entire home/apt;Real Bed;4;f;f;flexible;False;False;True;False;False
5207434;2;0.5;1.0;27.0;0.0;0.0;20.0;1;5.19455325081505;47.52949202147465;t;Private room;Pull-out Sofa;3;f;f;moderate;False;False;False;False;False
5208178;3;1.0;1.0;40.0;0.0;0.0;10.0;2;6.174084706720216;54.14069220996058;t;Private room;Real Bed;2;f;f;flexible;False;True;True;False;False
5211236;3;1.0;1.0;65.0;30.0;0.0;25.0;2;3.8812251172051027;10.0;t;Entire home/apt;Real Bed;1;f;f;moderate;True;False;True;False;False
5212883;1;1.0;1.0;28.0;0.0;200.0;0.0;1;1.8036568496645329;21.0;t;Private room;Real Bed;1;f;f;strict_14_with_grace_period;False;True;False;False;False
5215487;2;1.0;1.0;55.0;0.0;100.0;15.0;2;2.639535961087325;15.0;t;Entire home/apt;Futon;2;f;f;moderate;False;False;True;False;True
5216284;2;1.0;1.0;33.0;15.0;150.0;15.0;1;4.109978891499751;45.0;t;Private room;Pull-out Sofa;3;t;f;moderate;True;False;False;True;True
5217832;3;1.0;2.0;62.0;0.0;0.0;0.0;1;1.5307068405112934;63.74042769128236;t;Entire home/apt;Real Bed;1;f;f;flexible;False;True;True;False;False
5218671;2;1.0;1.0;30.0;0.0;100.0;0.0;1;6.426939130038592;43.6692572425326;t;Private room;Real Bed;7;f;f;flexible;False;False;False;False;True
5218700;2;1.0;1.0;35.0;25.0;200.0;15.0;1;6.528040811518445;50.0;t;Private room;Real Bed;2;f;f;strict_14_with_grace_period;False;True;True;False;False
5220557;2;1.0;1.0;38.0;0.0;0.0;0.0;1;3.896028350511537;47.0;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5223558;2;1.0;1.0;33.0;0.0;0.0;0.0;2;4.2173517349730565;10.0;t;Private room;Real Bed;7;f;f;strict_14_with_grace_period;True;False;False;True;False
5227731;4;1.0;1.0;65.0;50.0;0.0;0.0;1;3.8779568287490958;82.40427979017126;t;Entire home/apt;Real Bed;14;f;f;moderate;False;True;False;False;False
5233564;1;1.0;0.0;50.0;0.0;200.0;0.0;1;3.305352215907375;36.0;t;Entire home/apt;Real Bed;7;f;f;flexible;False;True;False;False;False
5234186;3;1.0;1.0;65.0;25.0;150.0;0.0;1;4.425652990416977;63.846993953414604;t;Entire home/apt;Real Bed;60;t;f;flexible;False;True;False;False;True
5234703;1;2.0;1.0;25.0;0.0;0.0;0.0;1;2.8622468763396447;50.4438056009818;t;Private room;Futon;1;f;f;flexible;False;False;False;False;False
5234787;3;1.0;0.0;49.0;40.0;0.0;10.0;1;5.190316052367798;28.0;t;Entire home/apt;Real Bed;3;t;f;flexible;True;True;True;True;False
5236236;4;1.0;1.0;180.0;0.0;0.0;0.0;1;3.6790768902534463;73.18538911550614;t;Shared room;Real Bed;1;f;f;flexible;False;False;False;False;False
5238048;2;1.0;1.0;39.0;10.0;0.0;10.0;1;3.6177344177171293;15.0;t;Entire home/apt;Futon;3;f;f;moderate;False;False;True;False;True
5238903;2;1.0;1.0;42.0;20.0;0.0;20.0;1;9.748671122180191;26.0;t;Private room;Real Bed;3;f;f;flexible;True;True;False;True;False
5239059;4;1.0;2.0;110.0;30.0;0.0;0.0;1;1.6449115956212055;60.0;t;Entire home/apt;Real Bed;5;f;f;moderate;True;True;True;False;False
5243335;2;1.0;0.0;44.0;20.0;100.0;5.0;1;6.199879699316802;33.0;t;Entire home/apt;Real Bed;8;f;f;moderate;True;True;False;False;True
5244550;2;1.0;1.0;55.0;0.0;150.0;15.0;3;5.832393787175139;10.0;t;Private room;Real Bed;1;f;f;moderate;True;False;False;False;False
5244579;3;1.0;1.0;33.0;14.0;500.0;25.0;1;5.561222298732689;50.0;t;Private room;Futon;14;f;f;strict_14_with_grace_period;True;True;False;True;False
5244585;2;1.0;1.0;39.0;0.0;0.0;15.0;1;4.405852514476868;20.0;t;Private room;Couch;1;f;f;moderate;True;True;False;True;True
5245585;1;1.0;1.0;40.0;12.0;100.0;0.0;1;4.546742491487445;48.60623574007793;t;Private room;Real Bed;1;f;f;moderate;False;True;False;False;False
5246120;4;1.0;1.0;60.0;0.0;0.0;0.0;1;5.642250552166906;54.99213795444865;t;Entire home/apt;Real Bed;1;f;f;strict_14_with_grace_period;False;False;True;False;False
5247133;3;1.0;1.0;30.0;20.0;85.0;10.0;2;4.072818637018518;53.8313659125183;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5247874;2;1.0;1.0;49.0;0.0;0.0;0.0;1;3.785779583046169;72.0;t;Entire home/apt;Real Bed;1;f;f;flexible;False;False;False;False;False
5247910;3;1.0;2.0;36.0;10.0;0.0;30.0;1;5.380427800283859;49.68907689624212;t;Entire home/apt;Real Bed;2;f;f;moderate;True;True;True;False;False
5249199;2;1.0;1.0;56.0;40.0;0.0;10.0;1;1.9000630196188968;61.84276427241417;t;Entire home/apt;Real Bed;7;f;f;moderate;False;True;False;False;False
5249424;3;1.0;1.0;50.0;0.0;0.0;0.0;1;5.464553793371029;50.61277435544906;t;Shared room;Real Bed;1;f;f;flexible;False;False;False;False;True
5255262;2;1.0;1.0;45.0;20.0;100.0;20.0;1;5.403819332232887;15.0;t;Private room;Real Bed;2;t;f;flexible;False;False;False;False;False
5256111;1;1.0;1.0;29.0;0.0;0.0;0.0;1;8.81725442693944;47.76264324062832;t;Private room;Real Bed;1;f;f;flexible;False;True;False;False;False
5256653;2;1.0;1.0;42.0;10.0;0.0;20.0;1;1.8868585615974054;10.0;t;Private room;Real Bed;2;f;f;strict_14_with_grace_period;True;True;False;True;False
5257342;3;1.0;0.0;80.0;50.0;100.0;0.0;1;3.626524106176863;12.0;t;Entire home/apt;Real Bed;3;f;f;moderate;False;False;False;False;True
5257762;2;0.5;1.0;100.0;20.0;0.0;10.0;1;4.186187973802449;64.89760433198904;t;Private room;Real Bed;7;f;f;flexible;True;False;True;True;False
5258788;2;1.0;1.0;35.0;0.0;0.0;20.0;1;0.9272070358823465;45.588819001374446;t;Entire home/apt;Real Bed;7;f;f;flexible;False;False;True;False;False
5258903;2;1.5;1.0;29.0;20.0;2500.0;10.0;1;1.013332305898286;10.0;t;Private room;Futon;2;f;f;moderate;True;False;False;False;True
5259486;2;1.0;1.0;75.0;0.0;200.0;10.0;1;2.289370685297802;120.0;t;Private room;Real Bed;2;f;f;moderate;True;True;False;True;False
5263107;3;1.0;1.0;40.0;0.0;0.0;0.0;1;5.310289534416577;49.10781281769449;t;Entire home/apt;Real Bed;1;f;f;flexible;False;True;True;False;False
5263329;1;1.5;1.0;39.0;15.0;0.0;20.0;2;2.8461317432057114;63.131601594098214;t;Private room;Real Bed;1;f;f;moderate;True;False;True;False;False
5267063;2;1.0;1.0;25.0;0.0;0.0;0.0;1;3.3393770847817397;13.0;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5267294;2;1.0;1.0;24.0;35.0;800.0;10.0;1;7.419693083477208;48.3602218755939;t;Private room;Real Bed;4;f;f;moderate;False;False;False;False;False
5268024;2;1.0;1.0;88.0;0.0;200.0;0.0;1;1.002883489596137;66.34396856622546;t;Private room;Real Bed;2;f;f;strict_14_with_grace_period;False;True;False;False;False
5268043;1;1.0;1.0;25.0;0.0;0.0;0.0;1;4.124032960195972;22.0;t;Private room;Real Bed;2;f;f;flexible;False;False;True;False;False
5270379;3;1.0;1.0;25.0;0.0;100.0;5.0;1;3.4283551191009183;44.6494776055535;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;True
5271228;2;1.0;1.0;50.0;0.0;0.0;40.0;4;2.8028655960436955;69.81099402859788;t;Private room;Real Bed;1;f;f;flexible;True;False;True;False;False
5273844;2;1.0;0.0;50.0;20.0;0.0;0.0;1;4.622123367425756;10.0;t;Entire home/apt;Real Bed;1;f;f;strict_14_with_grace_period;False;False;True;False;False
5273943;2;0.5;1.0;23.0;8.0;0.0;12.0;1;7.7619065807492085;50.32197169058953;t;Private room;Real Bed;2;t;f;moderate;False;False;False;True;False
5280045;2;1.0;0.0;67.0;0.0;0.0;0.0;1;4.124425473970846;10.0;t;Entire home/apt;Real Bed;90;f;f;moderate;True;False;False;False;False
5281256;4;1.0;1.0;85.0;45.0;200.0;20.0;2;4.182209338390319;84.31111139364234;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;False;True;False
5281605;2;1.0;1.0;27.0;9.0;0.0;9.0;1;7.191516184600411;44.62406972240424;t;Private room;Pull-out Sofa;2;f;f;moderate;True;True;False;True;False
5283309;2;1.0;1.0;20.0;10.0;0.0;10.0;1;0.9037671169749726;20.0;t;Private room;Real Bed;16;f;f;flexible;False;False;False;False;True
5285059;2;1.0;1.0;60.0;30.0;0.0;0.0;2;1.7503086660856952;270.0;t;Private room;Real Bed;3;f;f;moderate;False;False;False;False;False
5285319;2;1.0;1.0;60.0;20.0;0.0;10.0;2;5.954901636628579;70.0;t;Private room;Pull-out Sofa;3;t;f;strict_14_with_grace_period;True;False;True;False;False
5288068;2;1.0;1.0;30.0;15.0;100.0;0.0;1;2.269507606786221;44.67801670347496;t;Private room;Real Bed;27;f;f;strict_14_with_grace_period;False;True;False;False;False
5289758;2;1.0;1.0;90.0;45.0;100.0;20.0;1;1.729599767571769;68.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;False;False
5291390;4;1.5;3.0;150.0;30.0;0.0;0.0;1;6.1141292107610665;74.28667131437084;t;Entire home/apt;Real Bed;5;f;f;flexible;False;True;False;False;False
5291962;1;1.0;1.0;30.0;0.0;200.0;0.0;1;5.2372850201890575;43.71258583833615;t;Private room;Real Bed;14;f;f;moderate;False;False;False;False;False
5292599;4;1.0;2.0;89.0;25.0;250.0;30.0;5;3.822643660752608;74.7714524694997;t;Entire home/apt;Real Bed;5;f;f;strict_14_with_grace_period;True;False;True;True;False
5293833;1;1.0;1.0;32.0;0.0;100.0;0.0;1;1.560061971042358;15.0;t;Private room;Real Bed;2;f;f;flexible;True;False;False;False;True
5293846;2;1.0;1.0;25.0;0.0;350.0;0.0;1;9.364748856219686;15.0;t;Private room;Real Bed;1;f;f;flexible;False;True;False;False;False
5299951;4;1.0;2.0;35.0;0.0;0.0;0.0;1;4.604426851732566;52.10166804945524;t;Entire home/apt;Real Bed;4;t;f;strict_14_with_grace_period;False;False;False;False;False
5301230;4;1.0;1.0;60.0;0.0;150.0;25.0;2;2.403932722557951;68.0;t;Entire home/apt;Real Bed;1;f;f;moderate;False;True;True;False;False
5301234;1;1.0;1.0;40.0;0.0;0.0;0.0;1;1.2811537132868331;48.193371401512586;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5301447;1;1.0;1.0;27.0;0.0;0.0;25.0;1;7.172462742140499;44.11346944228479;t;Private room;Real Bed;3;t;f;moderate;True;True;False;True;False
5302844;2;1.0;1.0;35.0;30.0;600.0;15.0;1;3.91401693217462;70.0;t;Private room;Real Bed;1;f;f;moderate;False;False;False;True;True
5304881;6;1.5;3.0;99.0;0.0;0.0;0.0;1;1.2375104264377512;140.0;t;Entire home/apt;Real Bed;4;f;f;moderate;False;False;True;False;False
5305682;2;2.0;1.0;40.0;10.0;200.0;10.0;1;1.4413464633271516;58.57070345157954;t;Private room;Real Bed;2;f;f;flexible;False;True;False;False;True
5306410;1;1.0;1.0;60.0;0.0;0.0;0.0;1;3.685386544356836;51.582920201628006;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5307538;2;1.0;0.0;75.0;50.0;1000.0;20.0;1;3.3481663869198535;15.0;t;Entire home/apt;Real Bed;2;t;f;moderate;True;False;True;False;False
5307582;2;1.0;1.0;80.0;25.0;200.0;0.0;1;4.26048149034065;10.0;t;Entire home/apt;Real Bed;10;f;f;strict_14_with_grace_period;False;False;True;False;True
5307664;5;1.0;2.0;50.0;0.0;0.0;0.0;1;4.575690449213391;59.99649980259363;t;Entire home/apt;Real Bed;1;f;f;flexible;True;False;True;False;False
5307928;4;1.0;1.0;69.0;30.0;250.0;30.0;2;5.311582546601992;105.0;t;Entire home/apt;Real Bed;2;t;f;moderate;True;True;True;True;False
5312309;3;1.0;1.0;105.0;45.0;0.0;30.0;2;3.8252500500978424;50.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;True;False;False
5313108;2;1.0;1.0;62.0;20.0;0.0;0.0;1;2.609463705643015;62.58639975260787;t;Entire home/apt;Real Bed;5;f;f;flexible;False;True;False;False;False
5313598;2;1.0;1.0;80.0;60.0;300.0;20.0;2;3.21729904451357;78.0;t;Entire home/apt;Real Bed;28;f;f;strict_14_with_grace_period;True;True;False;False;False
5316425;2;1.0;1.0;80.0;30.0;300.0;20.0;1;3.5510684698907706;100.0;t;Entire home/apt;Real Bed;1;f;f;strict_14_with_grace_period;False;True;True;False;False
5316607;2;1.0;1.0;29.0;0.0;90.0;10.0;1;4.028218223534534;44.0746392459262;t;Entire home/apt;Real Bed;2;f;f;flexible;False;False;False;False;False
5318328;1;1.0;1.0;40.0;0.0;100.0;0.0;1;4.276759152863946;48.57825535785707;t;Entire home/apt;Real Bed;20;f;f;flexible;False;False;False;False;False
5321247;2;1.0;1.0;32.0;12.0;0.0;15.0;1;11.504185060668625;50.77467521474893;t;Private room;Real Bed;3;f;f;moderate;True;False;True;True;False
5322914;2;1.0;1.0;35.0;0.0;0.0;0.0;1;3.658163565706516;44.38838346082513;t;Entire home/apt;Real Bed;10;f;f;flexible;False;False;True;False;False
5328362;2;1.0;1.0;75.0;80.0;1600.0;0.0;2;4.020638921478612;88.42485952693693;t;Entire home/apt;Real Bed;185;f;f;strict_14_with_grace_period;False;True;False;False;False
5330513;4;1.0;1.0;80.0;45.0;450.0;19.0;3;4.330096616540639;80.0;t;Entire home/apt;Real Bed;4;t;f;moderate;True;True;True;False;False
5332955;2;1.0;1.0;36.0;25.0;100.0;10.0;1;8.692048889669056;49.41003955001751;t;Entire home/apt;Pull-out Sofa;5;f;f;moderate;True;True;True;False;False
5333084;3;1.0;1.0;30.0;0.0;0.0;10.0;2;4.404402252914697;10.0;t;Private room;Real Bed;2;t;f;moderate;False;False;False;True;True
5333958;2;1.0;1.0;25.0;0.0;100.0;10.0;1;3.46533544474946;10.0;t;Private room;Real Bed;4;f;f;moderate;False;True;False;False;False
5335219;2;1.0;1.0;60.0;60.0;100.0;0.0;1;2.5491950924523676;69.04694132410205;t;Entire home/apt;Real Bed;15;f;f;moderate;True;True;False;True;True
5336433;4;1.0;2.0;65.0;15.0;200.0;15.0;1;2.0648897857918964;68.01979894768068;t;Entire home/apt;Real Bed;3;f;f;moderate;False;False;True;False;False
5336825;1;1.0;1.0;43.0;0.0;0.0;0.0;1;2.8687219258398984;48.64449964716609;t;Private room;Real Bed;2;f;f;strict_14_with_grace_period;False;False;False;False;False
5337329;2;1.0;1.0;25.0;10.0;0.0;6.0;1;4.877509442238358;16.0;t;Private room;Real Bed;2;f;f;moderate;False;False;False;False;False
5337786;1;1.0;1.0;35.0;0.0;0.0;0.0;1;3.23345870368216;13.0;t;Private room;Real Bed;5;f;f;moderate;True;False;False;False;False
5340520;3;1.0;2.0;75.0;25.0;250.0;15.0;2;3.676573344174466;20.0;t;Entire home/apt;Real Bed;3;f;f;strict_14_with_grace_period;True;False;True;False;False
5345352;1;1.0;0.0;75.0;33.0;1200.0;0.0;1;4.723595033767188;68.38174316829938;t;Entire home/apt;Real Bed;90;f;f;strict_14_with_grace_period;True;True;False;False;False
5349786;4;1.0;1.0;75.0;30.0;150.0;8.0;2;4.66238894420804;65.0;t;Entire home/apt;Real Bed;2;f;f;flexible;True;False;False;False;False
5349843;2;1.0;1.0;41.0;0.0;0.0;0.0;1;4.102028943330239;24.0;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5350595;1;1.0;1.0;10.0;0.0;0.0;0.0;1;4.556344241842452;15.0;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5356781;3;1.0;1.0;55.0;10.0;0.0;10.0;2;3.300222488130273;10.0;t;Private room;Real Bed;2;f;f;moderate;False;False;True;False;False
5356845;1;1.0;1.0;34.0;0.0;0.0;0.0;1;2.8705378304091327;43.59704482724386;t;Private room;Real Bed;14;f;f;moderate;True;False;False;False;False
5357018;4;1.5;2.0;120.0;45.0;500.0;10.0;2;2.413021028348943;120.0;t;Entire home/apt;Real Bed;20;f;f;strict_14_with_grace_period;True;False;False;False;False
5359079;2;1.0;1.0;69.0;20.0;200.0;0.0;1;1.9899907965793076;60.0;t;Entire home/apt;Real Bed;3;f;f;moderate;True;True;True;False;True
5359949;2;1.0;1.0;49.0;200.0;1500.0;0.0;1;1.607648147558444;45.0;t;Entire home/apt;Real Bed;90;f;f;strict_14_with_grace_period;False;False;False;True;False
5360780;2;1.0;1.0;35.0;15.0;150.0;10.0;1;4.082007796371011;45.682152820889456;t;Entire home/apt;Real Bed;10;f;f;moderate;True;False;False;False;False
5362104;3;1.0;1.0;75.0;20.0;100.0;15.0;2;2.942093344739261;30.0;t;Entire home/apt;Futon;2;f;f;strict_14_with_grace_period;True;True;True;True;True
5363315;2;0.5;1.0;40.0;0.0;0.0;0.0;1;2.1606295849161263;49.39686359240981;t;Private room;Real Bed;1;f;f;flexible;False;False;False;False;False
5363882;1;1.0;0.0;21.0;30.0;150.0;30.0;1;2.699588743510807;53.94792467530285;t;Private room;Pull-out Sofa;14;f;f;flexible;True;False;True;True;False
5363887;5;1.0;3.0;90.0;60.0;300.0;12.0;2;2.7171787520672144;95.93789668842282;t;Entire home/apt;Real Bed;4;f;f;moderate;True;False;True;True;False
